GeneID	GeneName	ka	ks	ka_div_ks_plus1
TCALIF_14814	TCALIF_14814	47	38	1.20512820513
TCALIF_14815	TCALIF_14815	49	43	1.11363636364
TCALIF_14812	TCALIF_14812	37	67	0.544117647059
TCALIF_14813	TCALIF_14813	20	34	0.571428571429
TCALIF_14810	TCALIF_14810	0	21	0.0
TCALIF_14811	TCALIF_14811	14	24	0.56
TCALIF_02143	TCALIF_02143	64	119	0.533333333333
TCALIF_12298.1	TCALIF_12298.1	10	32	0.30303030303
TCALIF_05245	TCALIF_05245	12	35	0.333333333333
TCALIF_05244	TCALIF_05244	24	55	0.428571428571
TCALIF_05247	TCALIF_05247	2	43	0.0454545454545
TCALIF_05246	TCALIF_05246	15	17	0.833333333333
TCALIF_05241	TCALIF_05241	7	29	0.233333333333
TCALIF_05240	TCALIF_05240	4	35	0.111111111111
TCALIF_05243	TCALIF_05243	4	37	0.105263157895
TCALIF_05242	TCALIF_05242	38	45	0.826086956522
TCALIF_05249	TCALIF_05249	21	57	0.362068965517
TCALIF_05248	TCALIF_05248	0	29	0.0
TCALIF_05719	TCALIF_05719	28	90	0.307692307692
TCALIF_05718	TCALIF_05718	0	14	0.0
TCALIF_00624	TCALIF_00624	42	68	0.608695652174
TCALIF_08769	TCALIF_08769	0	9	0.0
TCALIF_08768	TCALIF_08768	6	24	0.24
TCALIF_00625	TCALIF_00625	25	151	0.164473684211
TCALIF_08765	TCALIF_08765	50	76	0.649350649351
TCALIF_08764	TCALIF_08764	36	63	0.5625
TCALIF_08767	TCALIF_08767	25	37	0.657894736842
TCALIF_08766	TCALIF_08766	20	45	0.434782608696
TCALIF_08761	TCALIF_08761	38	69	0.542857142857
TCALIF_00154	TCALIF_00154	8	57	0.137931034483
TCALIF_08763	TCALIF_08763	39	61	0.629032258065
TCALIF_08762	TCALIF_08762	38	38	0.974358974359
TCALIF_00155	TCALIF_00155	12	33	0.352941176471
TCALIF_03290	TCALIF_03290	3	38	0.0769230769231
TCALIF_00620	TCALIF_00620	39	79	0.4875
TCALIF_04293	TCALIF_04293	23	59	0.383333333333
TCALIF_00153	TCALIF_00153	0	4	0.0
TCALIF_00622	TCALIF_00622	6	19	0.3
TCALIF_14252	TCALIF_14252	21	48	0.428571428571
TCALIF_00623	TCALIF_00623	12	38	0.307692307692
TCALIF_03677	TCALIF_03677	45	259	0.173076923077
TCALIF_03576	TCALIF_03576	48	102	0.466019417476
TCALIF_12649	TCALIF_12649	7	40	0.170731707317
TCALIF_12648	TCALIF_12648	0	16	0.0
TCALIF_12645	TCALIF_12645	26	34	0.742857142857
TCALIF_12647	TCALIF_12647	0	9	0.0
TCALIF_12646	TCALIF_12646	71	36	1.91891891892
TCALIF_12641	TCALIF_12641	1	27	0.0357142857143
TCALIF_12640	TCALIF_12640	6	18	0.315789473684
TCALIF_12643	TCALIF_12643	5	63	0.078125
TCALIF_12642	TCALIF_12642	4	51	0.0769230769231
TCALIF_03333	TCALIF_03333	15	64	0.230769230769
TCALIF_08499	TCALIF_08499	16	27	0.571428571429
TCALIF_08498	TCALIF_08498	17	49	0.34
TCALIF_14768	TCALIF_14768	26	14	1.73333333333
TCALIF_14769	TCALIF_14769	10	13	0.714285714286
TCALIF_03332	TCALIF_03332	31	33	0.911764705882
TCALIF_14764	TCALIF_14764	22	28	0.758620689655
TCALIF_14765	TCALIF_14765	29	76	0.376623376623
TCALIF_14767	TCALIF_14767	8	19	0.4
TCALIF_08497	TCALIF_08497	30	46	0.63829787234
TCALIF_08496	TCALIF_08496	38	76	0.493506493506
TCALIF_14762	TCALIF_14762	7	13	0.5
TCALIF_08494	TCALIF_08494	22	50	0.43137254902
TCALIF_10863	TCALIF_10863	3	36	0.0810810810811
TCALIF_10862	TCALIF_10862	23	56	0.40350877193
TCALIF_10861	TCALIF_10861	19	15	1.1875
TCALIF_03330	TCALIF_03330	6	40	0.146341463415
TCALIF_10867	TCALIF_10867	40	29	1.33333333333
TCALIF_10866	TCALIF_10866	15	43	0.340909090909
TCALIF_10865	TCALIF_10865	54	28	1.86206896552
TCALIF_10864	TCALIF_10864	34	77	0.435897435897
TCALIF_03337	TCALIF_03337	27	45	0.586956521739
TCALIF_10869	TCALIF_10869	33	39	0.825
TCALIF_10868	TCALIF_10868	25	55	0.446428571429
TCALIF_03336	TCALIF_03336	3	11	0.25
TCALIF_11198	TCALIF_11198	14	24	0.56
TCALIF_15149	TCALIF_15149	10	16	0.588235294118
TCALIF_15143	TCALIF_15143	8	20	0.380952380952
TCALIF_11191	TCALIF_11191	2	29	0.0666666666667
TCALIF_11192	TCALIF_11192	1	32	0.030303030303
TCALIF_11193	TCALIF_11193	4	12	0.307692307692
TCALIF_11194	TCALIF_11194	16	51	0.307692307692
TCALIF_11195	TCALIF_11195	4	16	0.235294117647
TCALIF_15145	TCALIF_15145	4	7	0.5
TCALIF_15144	TCALIF_15144	2	4	0.4
TCALIF_12429	TCALIF_12429	4	8	0.444444444444
TCALIF_03293	TCALIF_03293	14	53	0.259259259259
TCALIF_09076	TCALIF_09076	16	21	0.727272727273
TCALIF_11622	TCALIF_11622	13	14	0.866666666667
TCALIF_12421	TCALIF_12421	397	175	2.25568181818
TCALIF_12420	TCALIF_12420	2	25	0.0769230769231
TCALIF_12423	TCALIF_12423	7	61	0.112903225806
TCALIF_12422	TCALIF_12422	84	107	0.777777777778
TCALIF_12425	TCALIF_12425	32	48	0.65306122449
TCALIF_12427	TCALIF_12427	19	81	0.231707317073
TCALIF_12426	TCALIF_12426	38	62	0.603174603175
TCALIF_02741	TCALIF_02741	7	23	0.291666666667
TCALIF_11813	TCALIF_11813	45	34	1.28571428571
TCALIF_02740	TCALIF_02740	11	13	0.785714285714
TCALIF_02312	TCALIF_02312	8	31	0.25
TCALIF_02743	TCALIF_02743	15	55	0.267857142857
TCALIF_11289	TCALIF_11289	56	69	0.8
TCALIF_02034	TCALIF_02034	11	61	0.177419354839
TCALIF_03719	TCALIF_03719	7	54	0.127272727273
TCALIF_14844	TCALIF_14844	1	2	0.333333333333
TCALIF_17138	TCALIF_17138	21	49	0.42
TCALIF_03714	TCALIF_03714	2	28	0.0689655172414
TCALIF_03717	TCALIF_03717	25	27	0.892857142857
TCALIF_14663	TCALIF_14663	2	9	0.2
TCALIF_03713	TCALIF_03713	24	74	0.32
TCALIF_02744	TCALIF_02744	18	48	0.367346938776
TCALIF_14846	TCALIF_14846	12	10	1.09090909091
TCALIF_09018	TCALIF_09018	6	24	0.24
TCALIF_02747	TCALIF_02747	22	102	0.21359223301
TCALIF_09014	TCALIF_09014	4	11	0.333333333333
TCALIF_09015	TCALIF_09015	23	66	0.34328358209
TCALIF_09016	TCALIF_09016	12	64	0.184615384615
TCALIF_02746	TCALIF_02746	9	18	0.473684210526
TCALIF_09010	TCALIF_09010	1	13	0.0714285714286
TCALIF_09011	TCALIF_09011	33	70	0.464788732394
TCALIF_09012	TCALIF_09012	33	58	0.559322033898
TCALIF_09013	TCALIF_09013	21	96	0.216494845361
TCALIF_08949	TCALIF_08949	12	88	0.134831460674
TCALIF_08948	TCALIF_08948	24	32	0.727272727273
TCALIF_14667	TCALIF_14667	95	33	2.79411764706
TCALIF_08941	TCALIF_08941	10	61	0.161290322581
TCALIF_08940	TCALIF_08940	53	43	1.20454545455
TCALIF_08943	TCALIF_08943	77	34	2.2
TCALIF_08942	TCALIF_08942	26	29	0.866666666667
TCALIF_08945	TCALIF_08945	0	19	0.0
TCALIF_08944	TCALIF_08944	31	62	0.492063492063
TCALIF_08946	TCALIF_08946	4	39	0.1
TCALIF_05713	TCALIF_05713	10	49	0.2
TCALIF_05419	TCALIF_05419	32	64	0.492307692308
TCALIF_03678	TCALIF_03678	9	91	0.0978260869565
TCALIF_13596	TCALIF_13596	30	38	0.769230769231
TCALIF_13597	TCALIF_13597	10	16	0.588235294118
TCALIF_13594	TCALIF_13594	36	44	0.8
TCALIF_13595	TCALIF_13595	25	47	0.520833333333
TCALIF_13592	TCALIF_13592	16	101	0.156862745098
TCALIF_13593	TCALIF_13593	6	22	0.260869565217
TCALIF_04299	TCALIF_04299	141	174	0.805714285714
TCALIF_13591	TCALIF_13591	26	16	1.52941176471
TCALIF_03737	TCALIF_03737	7	33	0.205882352941
TCALIF_11738	TCALIF_11738	82	51	1.57692307692
TCALIF_11739	TCALIF_11739	12	12	0.923076923077
TCALIF_11736	TCALIF_11736	21	52	0.396226415094
TCALIF_11737	TCALIF_11737	44	40	1.07317073171
TCALIF_11730	TCALIF_11730	8	124	0.064
TCALIF_11731	TCALIF_11731	8	53	0.148148148148
TCALIF_11732	TCALIF_11732	17	58	0.28813559322
TCALIF_11733	TCALIF_11733	10	42	0.232558139535
TCALIF_03679	TCALIF_03679	40	80	0.493827160494
TCALIF_05509	TCALIF_05509	36	57	0.620689655172
TCALIF_04298	TCALIF_04298	2	13	0.142857142857
TCALIF_13039.1	TCALIF_13039.1	28	24	1.12
TCALIF_04677	TCALIF_04677	2	24	0.08
TCALIF_13039.2	TCALIF_13039.2	13	6	1.85714285714
TCALIF_04676	TCALIF_04676	6	11	0.5
TCALIF_04903	TCALIF_04903	8	77	0.102564102564
TCALIF_04902	TCALIF_04902	10	28	0.344827586207
TCALIF_13772	TCALIF_13772	65	48	1.32653061224
TCALIF_13773	TCALIF_13773	149	262	0.566539923954
TCALIF_13770	TCALIF_13770	34	31	1.0625
TCALIF_13771	TCALIF_13771	57	51	1.09615384615
TCALIF_13776	TCALIF_13776	0	10	0.0
TCALIF_13777	TCALIF_13777	58	37	1.52631578947
TCALIF_05279	TCALIF_05279	11	27	0.392857142857
TCALIF_14339	TCALIF_14339	29	27	1.03571428571
TCALIF_14338	TCALIF_14338	20	16	1.17647058824
TCALIF_07682	TCALIF_07682	87	178	0.486033519553
TCALIF_06899	TCALIF_06899	68	66	1.01492537313
TCALIF_06898	TCALIF_06898	59	18	3.10526315789
TCALIF_06729	TCALIF_06729	34	57	0.586206896552
TCALIF_05275	TCALIF_05275	4	45	0.0869565217391
TCALIF_06891	TCALIF_06891	2	24	0.08
TCALIF_06890	TCALIF_06890	81	102	0.78640776699
TCALIF_06893	TCALIF_06893	9	31	0.28125
TCALIF_06892	TCALIF_06892	42	103	0.403846153846
TCALIF_06895	TCALIF_06895	10	13	0.714285714286
TCALIF_06894	TCALIF_06894	23	31	0.71875
TCALIF_06897	TCALIF_06897	0	9	0.0
TCALIF_06896	TCALIF_06896	40	145	0.27397260274
TCALIF_01719	TCALIF_01719	2	10	0.181818181818
TCALIF_01718	TCALIF_01718	15	40	0.365853658537
TCALIF_01712	TCALIF_01712	14	39	0.35
TCALIF_01711	TCALIF_01711	24	108	0.220183486239
TCALIF_01710	TCALIF_01710	13	54	0.236363636364
TCALIF_01717	TCALIF_01717	4	30	0.129032258065
TCALIF_01716	TCALIF_01716	32	19	1.6
TCALIF_01715	TCALIF_01715	7	6	1.0
TCALIF_01714	TCALIF_01714	0	20	0.0
TCALIF_03979	TCALIF_03979	73	78	0.924050632911
TCALIF_07418	TCALIF_07418	0	35	0.0
TCALIF_04679	TCALIF_04679	16	40	0.390243902439
TCALIF_06447	TCALIF_06447	4	19	0.2
TCALIF_03971	TCALIF_03971	20	72	0.27397260274
TCALIF_07413	TCALIF_07413	20	27	0.714285714286
TCALIF_07410	TCALIF_07410	11	44	0.244444444444
TCALIF_04678	TCALIF_04678	15	110	0.135135135135
TCALIF_07416	TCALIF_07416	31	24	1.24
TCALIF_07417	TCALIF_07417	38	73	0.513513513514
TCALIF_07414	TCALIF_07414	4	34	0.114285714286
TCALIF_07415	TCALIF_07415	26	74	0.346666666667
TCALIF_06445	TCALIF_06445	19	24	0.76
TCALIF_04391	TCALIF_04391	18	42	0.418604651163
TCALIF_05416	TCALIF_05416	19	5	3.16666666667
TCALIF_06090	TCALIF_06090	16	69	0.228571428571
TCALIF_06093	TCALIF_06093	49	40	1.19512195122
TCALIF_06092	TCALIF_06092	166	220	0.751131221719
TCALIF_06095	TCALIF_06095	17	87	0.193181818182
TCALIF_06094	TCALIF_06094	8	34	0.228571428571
TCALIF_06097	TCALIF_06097	20	63	0.3125
TCALIF_06096	TCALIF_06096	6	5	1.0
TCALIF_06099	TCALIF_06099	18	60	0.295081967213
TCALIF_06098	TCALIF_06098	6	15	0.375
TCALIF_06441	TCALIF_06441	2	24	0.08
TCALIF_06831	TCALIF_06831	185	210	0.876777251185
TCALIF_01824	TCALIF_01824	21	35	0.583333333333
TCALIF_01827	TCALIF_01827	15	58	0.254237288136
TCALIF_04030	TCALIF_04030	0	16	0.0
TCALIF_01821	TCALIF_01821	3	48	0.0612244897959
TCALIF_01820	TCALIF_01820	13	19	0.65
TCALIF_01823	TCALIF_01823	32	15	2.0
TCALIF_06837	TCALIF_06837	2	8	0.222222222222
TCALIF_05417	TCALIF_05417	16	35	0.444444444444
TCALIF_01829	TCALIF_01829	22	102	0.21359223301
TCALIF_01828	TCALIF_01828	5	34	0.142857142857
TCALIF_06836	TCALIF_06836	33	109	0.3
TCALIF_03694	TCALIF_03694	42	55	0.75
TCALIF_06835	TCALIF_06835	10	31	0.3125
TCALIF_03731	TCALIF_03731	31	57	0.534482758621
TCALIF_06834	TCALIF_06834	25	42	0.581395348837
TCALIF_00294	TCALIF_00294	2	24	0.08
TCALIF_02599	TCALIF_02599	14	29	0.466666666667
TCALIF_05410	TCALIF_05410	16	29	0.533333333333
TCALIF_02595	TCALIF_02595	16	77	0.205128205128
TCALIF_02596	TCALIF_02596	2	4	0.4
TCALIF_02597	TCALIF_02597	16	52	0.301886792453
TCALIF_02590	TCALIF_02590	9	45	0.195652173913
TCALIF_02591	TCALIF_02591	0	4	0.0
TCALIF_02592	TCALIF_02592	58	122	0.471544715447
TCALIF_02593	TCALIF_02593	6	15	0.375
TCALIF_03695	TCALIF_03695	9	38	0.230769230769
TCALIF_03730	TCALIF_03730	40	15	2.5
TCALIF_08206	TCALIF_08206	9	44	0.2
TCALIF_08207	TCALIF_08207	14	48	0.285714285714
TCALIF_08204	TCALIF_08204	2	5	0.333333333333
TCALIF_00444	TCALIF_00444	0	20	0.0
TCALIF_00998	TCALIF_00998	26	51	0.5
TCALIF_00999	TCALIF_00999	10	20	0.47619047619
TCALIF_16858	TCALIF_16858	11	10	1.0
TCALIF_16859	TCALIF_16859	12	28	0.413793103448
TCALIF_00443	TCALIF_00443	45	26	1.66666666667
TCALIF_16854	TCALIF_16854	62	90	0.681318681319
TCALIF_16855	TCALIF_16855	6	12	0.461538461538
TCALIF_16856	TCALIF_16856	0	6	0.0
TCALIF_16857	TCALIF_16857	11	2	3.66666666667
TCALIF_16850	TCALIF_16850	29	33	0.852941176471
TCALIF_04035	TCALIF_04035	41	91	0.445652173913
TCALIF_16852	TCALIF_16852	22	39	0.55
TCALIF_00995	TCALIF_00995	11	10	1.0
TCALIF_02628	TCALIF_02628	138	266	0.516853932584
TCALIF_08798	TCALIF_08798	0	13	0.0
TCALIF_02622	TCALIF_02622	22	76	0.285714285714
TCALIF_02623	TCALIF_02623	27	60	0.44262295082
TCALIF_02621	TCALIF_02621	36	58	0.610169491525
TCALIF_02626	TCALIF_02626	24	29	0.8
TCALIF_02627	TCALIF_02627	34	42	0.790697674419
TCALIF_02624	TCALIF_02624	8	44	0.177777777778
TCALIF_02625	TCALIF_02625	55	91	0.597826086957
TCALIF_17109	TCALIF_17109	4	16	0.235294117647
TCALIF_17108	TCALIF_17108	12	7	1.5
TCALIF_17101	TCALIF_17101	23	4	4.6
TCALIF_17100	TCALIF_17100	5	15	0.3125
TCALIF_17103	TCALIF_17103	31	62	0.492063492063
TCALIF_04034	TCALIF_04034	22	53	0.407407407407
TCALIF_17105	TCALIF_17105	13	29	0.433333333333
TCALIF_17104	TCALIF_17104	62	34	1.77142857143
TCALIF_17107	TCALIF_17107	10	4	2.0
TCALIF_17106	TCALIF_17106	18	36	0.486486486486
TCALIF_10104	TCALIF_10104	7	21	0.318181818182
TCALIF_10105	TCALIF_10105	28	17	1.55555555556
TCALIF_10458	TCALIF_10458	7	14	0.466666666667
TCALIF_10459	TCALIF_10459	6	40	0.146341463415
TCALIF_10100	TCALIF_10100	47	47	0.979166666667
TCALIF_10101	TCALIF_10101	14	23	0.583333333333
TCALIF_10102	TCALIF_10102	2	10	0.181818181818
TCALIF_10103	TCALIF_10103	27	50	0.529411764706
TCALIF_10452	TCALIF_10452	2	27	0.0714285714286
TCALIF_10453	TCALIF_10453	79	63	1.234375
TCALIF_10450	TCALIF_10450	33	57	0.568965517241
TCALIF_10451	TCALIF_10451	54	44	1.2
TCALIF_10456	TCALIF_10456	23	64	0.353846153846
TCALIF_10457	TCALIF_10457	22	63	0.34375
TCALIF_10454	TCALIF_10454	20	30	0.645161290323
TCALIF_10455	TCALIF_10455	25	49	0.5
TCALIF_00660	TCALIF_00660	68	209	0.32380952381
TCALIF_00661	TCALIF_00661	6	36	0.162162162162
TCALIF_00662	TCALIF_00662	88	171	0.511627906977
TCALIF_00663	TCALIF_00663	14	61	0.225806451613
TCALIF_00664	TCALIF_00664	26	111	0.232142857143
TCALIF_00665	TCALIF_00665	1	27	0.0357142857143
TCALIF_00666	TCALIF_00666	5	16	0.294117647059
TCALIF_00667	TCALIF_00667	23	38	0.589743589744
TCALIF_00668	TCALIF_00668	39	61	0.629032258065
TCALIF_00669	TCALIF_00669	47	75	0.618421052632
TCALIF_00198	TCALIF_00198	28	114	0.24347826087
TCALIF_00199	TCALIF_00199	28	65	0.424242424242
TCALIF_01851	TCALIF_01851	2	12	0.153846153846
TCALIF_05018	TCALIF_05018	4	56	0.0701754385965
TCALIF_11850	TCALIF_11850	21	60	0.344262295082
TCALIF_11853	TCALIF_11853	8	12	0.615384615385
TCALIF_11852	TCALIF_11852	24	62	0.380952380952
TCALIF_11855	TCALIF_11855	23	18	1.21052631579
TCALIF_11854	TCALIF_11854	24	19	1.2
TCALIF_11857	TCALIF_11857	8	36	0.216216216216
TCALIF_11856	TCALIF_11856	16	61	0.258064516129
TCALIF_11859	TCALIF_11859	4	44	0.0888888888889
TCALIF_05011	TCALIF_05011	35	18	1.84210526316
TCALIF_05012	TCALIF_05012	74	80	0.913580246914
TCALIF_05013	TCALIF_05013	74	53	1.37037037037
TCALIF_05014	TCALIF_05014	12	47	0.25
TCALIF_05015	TCALIF_05015	13	52	0.245283018868
TCALIF_05016	TCALIF_05016	5	25	0.192307692308
TCALIF_05017	TCALIF_05017	20	84	0.235294117647
TCALIF_04157	TCALIF_04157	24	47	0.5
TCALIF_03709	TCALIF_03709	70	93	0.744680851064
TCALIF_01852	TCALIF_01852	4	3	1.0
TCALIF_04351	TCALIF_04351	34	67	0.5
TCALIF_14373	TCALIF_14373	2	12	0.153846153846
TCALIF_14372	TCALIF_14372	46	71	0.638888888889
TCALIF_14371	TCALIF_14371	18	30	0.58064516129
TCALIF_14370	TCALIF_14370	8	49	0.16
TCALIF_14377	TCALIF_14377	14	15	0.875
TCALIF_14376	TCALIF_14376	4	18	0.210526315789
TCALIF_14375	TCALIF_14375	4	12	0.307692307692
TCALIF_14374	TCALIF_14374	18	38	0.461538461538
TCALIF_14379	TCALIF_14379	19	16	1.11764705882
TCALIF_14378	TCALIF_14378	11	32	0.333333333333
TCALIF_11811	TCALIF_11811	34	45	0.739130434783
TCALIF_03795	TCALIF_03795	15	15	0.9375
TCALIF_14678	TCALIF_14678	27	8	3.0
TCALIF_09371	TCALIF_09371	6	61	0.0967741935484
TCALIF_09370	TCALIF_09370	5	91	0.054347826087
TCALIF_09373	TCALIF_09373	17	42	0.395348837209
TCALIF_09372	TCALIF_09372	4	30	0.129032258065
TCALIF_09375	TCALIF_09375	26	56	0.456140350877
TCALIF_09374	TCALIF_09374	0	26	0.0
TCALIF_09377	TCALIF_09377	13	31	0.40625
TCALIF_09379	TCALIF_09379	1	22	0.0434782608696
TCALIF_09378	TCALIF_09378	2	16	0.117647058824
TCALIF_16331	TCALIF_16331	6	0	6.0
TCALIF_11810	TCALIF_11810	27	27	0.964285714286
TCALIF_03794	TCALIF_03794	57	156	0.363057324841
TCALIF_01854	TCALIF_01854	34	58	0.576271186441
TCALIF_16330	TCALIF_16330	11	12	0.846153846154
TCALIF_15680	TCALIF_15680	0	7	0.0
TCALIF_11506	TCALIF_11506	20	39	0.5
TCALIF_15682	TCALIF_15682	56	20	2.66666666667
TCALIF_15683	TCALIF_15683	18	71	0.25
TCALIF_15684	TCALIF_15684	17	38	0.435897435897
TCALIF_15685	TCALIF_15685	16	27	0.571428571429
TCALIF_01855	TCALIF_01855	27	68	0.391304347826
TCALIF_15687	TCALIF_15687	6	4	1.2
TCALIF_15688	TCALIF_15688	18	17	1.0
TCALIF_15689	TCALIF_15689	8	36	0.216216216216
TCALIF_11509	TCALIF_11509	10	19	0.5
TCALIF_11508	TCALIF_11508	7	59	0.116666666667
TCALIF_16333	TCALIF_16333	10	2	3.33333333333
TCALIF_04639	TCALIF_04639	8	6	1.14285714286
TCALIF_04638	TCALIF_04638	0	39	0.0
TCALIF_14489	TCALIF_14489	56	25	2.15384615385
TCALIF_14488	TCALIF_14488	27	45	0.586956521739
TCALIF_14485	TCALIF_14485	25	30	0.806451612903
TCALIF_14484	TCALIF_14484	15	16	0.882352941176
TCALIF_14487	TCALIF_14487	10	11	0.833333333333
TCALIF_14486	TCALIF_14486	79	21	3.59090909091
TCALIF_14481	TCALIF_14481	22	26	0.814814814815
TCALIF_14480	TCALIF_14480	34	25	1.30769230769
TCALIF_14483	TCALIF_14483	48	59	0.8
TCALIF_14482	TCALIF_14482	6	24	0.24
TCALIF_03364	TCALIF_03364	14	100	0.138613861386
TCALIF_03365	TCALIF_03365	14	48	0.285714285714
TCALIF_03366	TCALIF_03366	9	38	0.230769230769
TCALIF_03367	TCALIF_03367	0	12	0.0
TCALIF_15428	TCALIF_15428	16	8	1.77777777778
TCALIF_15429	TCALIF_15429	14	18	0.736842105263
TCALIF_15358	TCALIF_15358	42	68	0.608695652174
TCALIF_15359	TCALIF_15359	86	32	2.60606060606
TCALIF_15356	TCALIF_15356	16	8	1.77777777778
TCALIF_15357	TCALIF_15357	35	124	0.28
TCALIF_15354	TCALIF_15354	26	45	0.565217391304
TCALIF_15355	TCALIF_15355	10	14	0.666666666667
TCALIF_15352	TCALIF_15352	23	17	1.27777777778
TCALIF_15353	TCALIF_15353	29	3	7.25
TCALIF_15350	TCALIF_15350	10	0	10.0
TCALIF_15351	TCALIF_15351	12	2	4.0
TCALIF_04931	TCALIF_04931	10	120	0.0826446280992
TCALIF_09954	TCALIF_09954	34	53	0.62962962963
TCALIF_05908	TCALIF_05908	0	24	0.0
TCALIF_05909	TCALIF_05909	14	28	0.48275862069
TCALIF_12350.2	TCALIF_12350.2	42	26	1.55555555556
TCALIF_12350.1	TCALIF_12350.1	22	21	1.0
TCALIF_05902	TCALIF_05902	8	8	0.888888888889
TCALIF_05903	TCALIF_05903	28	28	0.965517241379
TCALIF_05901	TCALIF_05901	25	78	0.316455696203
TCALIF_05906	TCALIF_05906	8	18	0.421052631579
TCALIF_05907	TCALIF_05907	0	13	0.0
TCALIF_05904	TCALIF_05904	16	22	0.695652173913
TCALIF_05905	TCALIF_05905	3	19	0.15
TCALIF_14420	TCALIF_14420	0	6	0.0
TCALIF_08530	TCALIF_08530	41	40	1.0
TCALIF_08531	TCALIF_08531	26	100	0.257425742574
TCALIF_08532	TCALIF_08532	10	55	0.178571428571
TCALIF_08533	TCALIF_08533	19	6	2.71428571429
TCALIF_08534	TCALIF_08534	25	62	0.396825396825
TCALIF_08536	TCALIF_08536	25	54	0.454545454545
TCALIF_08537	TCALIF_08537	84	147	0.567567567568
TCALIF_08538	TCALIF_08538	21	50	0.411764705882
TCALIF_08539	TCALIF_08539	331	522	0.632887189293
TCALIF_08028	TCALIF_08028	47	51	0.903846153846
TCALIF_08029	TCALIF_08029	52	57	0.896551724138
TCALIF_03500	TCALIF_03500	43	100	0.425742574257
TCALIF_03501	TCALIF_03501	2	18	0.105263157895
TCALIF_03502	TCALIF_03502	23	55	0.410714285714
TCALIF_03503	TCALIF_03503	14	24	0.56
TCALIF_03504	TCALIF_03504	10	68	0.144927536232
TCALIF_03505	TCALIF_03505	18	76	0.233766233766
TCALIF_03506	TCALIF_03506	7	19	0.35
TCALIF_03507	TCALIF_03507	6	7	0.75
TCALIF_03508	TCALIF_03508	7	11	0.583333333333
TCALIF_03509	TCALIF_03509	11	21	0.5
TCALIF_09617	TCALIF_09617	4	76	0.0519480519481
TCALIF_07863	TCALIF_07863	8	26	0.296296296296
TCALIF_15049	TCALIF_15049	6	41	0.142857142857
TCALIF_16337	TCALIF_16337	17	18	0.894736842105
TCALIF_05278	TCALIF_05278	105	164	0.636363636364
TCALIF_03792	TCALIF_03792	6	47	0.125
TCALIF_13909	TCALIF_13909	91	57	1.56896551724
TCALIF_13908	TCALIF_13908	9	23	0.375
TCALIF_13905	TCALIF_13905	70	87	0.795454545455
TCALIF_13904	TCALIF_13904	6	4	1.2
TCALIF_13903	TCALIF_13903	43	125	0.34126984127
TCALIF_13902	TCALIF_13902	8	32	0.242424242424
TCALIF_09615	TCALIF_09615	31	56	0.543859649123
TCALIF_02367	TCALIF_02367	22	83	0.261904761905
TCALIF_02366	TCALIF_02366	6	54	0.109090909091
TCALIF_02365	TCALIF_02365	0	17	0.0
TCALIF_02364	TCALIF_02364	9	11	0.75
TCALIF_02363	TCALIF_02363	12	36	0.324324324324
TCALIF_12368	TCALIF_12368	69	80	0.851851851852
TCALIF_12369	TCALIF_12369	37	24	1.48
TCALIF_12366	TCALIF_12366	6	43	0.136363636364
TCALIF_12367	TCALIF_12367	9	101	0.0882352941176
TCALIF_12364	TCALIF_12364	124	167	0.738095238095
TCALIF_12365	TCALIF_12365	15	54	0.272727272727
TCALIF_12362	TCALIF_12362	7	72	0.0958904109589
TCALIF_12363	TCALIF_12363	100	86	1.14942528736
TCALIF_02369	TCALIF_02369	6	5	1.0
TCALIF_12361	TCALIF_12361	43	44	0.955555555556
TCALIF_12788	TCALIF_12788	34	64	0.523076923077
TCALIF_07628	TCALIF_07628	14	10	1.27272727273
TCALIF_07624	TCALIF_07624	2	4	0.4
TCALIF_07627	TCALIF_07627	6	43	0.136363636364
TCALIF_07626	TCALIF_07626	1	44	0.0222222222222
TCALIF_07621	TCALIF_07621	11	76	0.142857142857
TCALIF_07620	TCALIF_07620	6	6	0.857142857143
TCALIF_07623	TCALIF_07623	32	57	0.551724137931
TCALIF_08377	TCALIF_08377	4	4	0.8
TCALIF_16627	TCALIF_16627	14	18	0.736842105263
TCALIF_16194	TCALIF_16194	2	34	0.0571428571429
TCALIF_16197	TCALIF_16197	53	68	0.768115942029
TCALIF_16196	TCALIF_16196	20	3	5.0
TCALIF_16191	TCALIF_16191	9	66	0.134328358209
TCALIF_16190	TCALIF_16190	30	7	3.75
TCALIF_16193	TCALIF_16193	2	14	0.133333333333
TCALIF_16192	TCALIF_16192	36	5	6.0
TCALIF_10816	TCALIF_10816	46	51	0.884615384615
TCALIF_16199	TCALIF_16199	12	5	2.0
TCALIF_16198	TCALIF_16198	4	4	0.8
TCALIF_16629	TCALIF_16629	8	0	8.0
TCALIF_16628	TCALIF_16628	2	6	0.285714285714
TCALIF_02103	TCALIF_02103	14	41	0.333333333333
TCALIF_02102	TCALIF_02102	0	24	0.0
TCALIF_08068	TCALIF_08068	14	27	0.5
TCALIF_02100	TCALIF_02100	8	26	0.296296296296
TCALIF_02107	TCALIF_02107	10	50	0.196078431373
TCALIF_02106	TCALIF_02106	27	54	0.490909090909
TCALIF_02105	TCALIF_02105	0	21	0.0
TCALIF_02104	TCALIF_02104	4	16	0.235294117647
TCALIF_02109	TCALIF_02109	26	52	0.490566037736
